row_id,canonical_id,signature_key,path_pattern,generation_delta,side,consanguinity,gender_anchor,seniority,removal,double_kinship,temporal,category,english_term,notes,language_code,language_name,localized_term,variant_type,variant_rank
3189,DERIVED,g=5|p=UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD|s=none|c=blood|x=male|r=0|sn=none|d=0|t=current,UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD,5,none,blood,male,none,0,False,current,niece_nephew,4th great-nephew,5-down collateral,vi,Vietnamese,cụ-cụ-cháu trai,primary,0
3190,DERIVED,g=5|p=UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD|s=none|c=blood|x=male|r=0|sn=none|d=0|t=current,UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD,5,none,blood,male,none,0,False,current,niece_nephew,4th great-nephew,5-down collateral,tr,Turkish,büyük-büyük-yeğen,primary,0
3191,DERIVED,g=5|p=UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD|s=none|c=blood|x=male|r=0|sn=none|d=0|t=current,UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD,5,none,blood,male,none,0,False,current,niece_nephew,4th great-nephew,5-down collateral,ko,Korean,증-증-조카,primary,0
3192,DERIVED,g=5|p=UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD|s=none|c=blood|x=male|r=0|sn=none|d=0|t=current,UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD,5,none,blood,male,none,0,False,current,niece_nephew,4th great-nephew,5-down collateral,it,Italian,bis-bis-nipote,primary,0
3193,DERIVED,g=5|p=UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD|s=none|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD,5,none,blood,female,none,0,False,current,niece_nephew,4th great-niece,5-down collateral,en,English,4th great-niece,primary,0
3194,DERIVED,g=5|p=UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD|s=none|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD,5,none,blood,female,none,0,False,current,niece_nephew,4th great-niece,5-down collateral,hi,Hindi,पर-पर-भतीजी,primary,0
3195,DERIVED,g=5|p=UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD|s=none|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD,5,none,blood,female,none,0,False,current,niece_nephew,4th great-niece,5-down collateral,ta,Tamil,பெரிய-பெரிய-மருமகள்,primary,0
3196,DERIVED,g=5|p=UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD|s=none|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD,5,none,blood,female,none,0,False,current,niece_nephew,4th great-niece,5-down collateral,te,Telugu,గొప్ప-గొప్ప-మేనకోడలు,primary,0
3197,DERIVED,g=5|p=UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD|s=none|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD,5,none,blood,female,none,0,False,current,niece_nephew,4th great-niece,5-down collateral,bn,Bengali,পর-পর-ভাগ্নি,primary,0
3198,DERIVED,g=5|p=UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD|s=none|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD,5,none,blood,female,none,0,False,current,niece_nephew,4th great-niece,5-down collateral,mr,Marathi,पर-पर-भाची,primary,0
3199,DERIVED,g=5|p=UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD|s=none|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD,5,none,blood,female,none,0,False,current,niece_nephew,4th great-niece,5-down collateral,ml,Malayalam,വലിയ-വലിയ-അനന്തരവൾ,primary,0
3200,DERIVED,g=5|p=UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD|s=none|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD,5,none,blood,female,none,0,False,current,niece_nephew,4th great-niece,5-down collateral,kn,Kannada,ಮಹಾ-ಮಹಾ-ಸೋದರ ಮಗಳು,primary,0
3201,DERIVED,g=5|p=UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD|s=none|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD,5,none,blood,female,none,0,False,current,niece_nephew,4th great-niece,5-down collateral,gu,Gujarati,પર-પર-ભત્રીજી,primary,0
3202,DERIVED,g=5|p=UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD|s=none|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD,5,none,blood,female,none,0,False,current,niece_nephew,4th great-niece,5-down collateral,pa,Punjabi,ਪੜਦਾਦਾ-ਪੜਦਾਦਾ-ਭਤੀਜੀ,primary,0
3203,DERIVED,g=5|p=UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD|s=none|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD,5,none,blood,female,none,0,False,current,niece_nephew,4th great-niece,5-down collateral,ur,Urdu,پر-پر-بھتیجی,primary,0
3204,DERIVED,g=5|p=UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD|s=none|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD,5,none,blood,female,none,0,False,current,niece_nephew,4th great-niece,5-down collateral,es,Spanish,bis-bis-sobrina,primary,0
3205,DERIVED,g=5|p=UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD|s=none|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD,5,none,blood,female,none,0,False,current,niece_nephew,4th great-niece,5-down collateral,fr,French,arrière-arrière-nièce,primary,0
3206,DERIVED,g=5|p=UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD|s=none|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD,5,none,blood,female,none,0,False,current,niece_nephew,4th great-niece,5-down collateral,de,German,Ur-Ur-Nichte,primary,0
3207,DERIVED,g=5|p=UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD|s=none|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD,5,none,blood,female,none,0,False,current,niece_nephew,4th great-niece,5-down collateral,ar,Arabic,جد-جد-ابنة الأخ,primary,0
3208,DERIVED,g=5|p=UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD|s=none|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD,5,none,blood,female,none,0,False,current,niece_nephew,4th great-niece,5-down collateral,zh,Chinese,曾-曾-侄女,primary,0
3209,DERIVED,g=5|p=UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD|s=none|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD,5,none,blood,female,none,0,False,current,niece_nephew,4th great-niece,5-down collateral,ja,Japanese,曾-曾-姪,primary,0
3210,DERIVED,g=5|p=UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD|s=none|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD,5,none,blood,female,none,0,False,current,niece_nephew,4th great-niece,5-down collateral,ru,Russian,пра-пра-племянница,primary,0
3211,DERIVED,g=5|p=UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD|s=none|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD,5,none,blood,female,none,0,False,current,niece_nephew,4th great-niece,5-down collateral,pt,Portuguese,bis-bis-sobrinha,primary,0
3212,DERIVED,g=5|p=UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD|s=none|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD,5,none,blood,female,none,0,False,current,niece_nephew,4th great-niece,5-down collateral,id,Indonesian,kakek-kakek-keponakan perempuan,primary,0
3213,DERIVED,g=5|p=UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD|s=none|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD,5,none,blood,female,none,0,False,current,niece_nephew,4th great-niece,5-down collateral,vi,Vietnamese,cụ-cụ-cháu gái,primary,0
3214,DERIVED,g=5|p=UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD|s=none|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD,5,none,blood,female,none,0,False,current,niece_nephew,4th great-niece,5-down collateral,tr,Turkish,büyük-büyük-yeğen,primary,0
3215,DERIVED,g=5|p=UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD|s=none|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD,5,none,blood,female,none,0,False,current,niece_nephew,4th great-niece,5-down collateral,ko,Korean,증-증-조카딸,primary,0
3216,DERIVED,g=5|p=UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD|s=none|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD,5,none,blood,female,none,0,False,current,niece_nephew,4th great-niece,5-down collateral,it,Italian,bis-bis-nipote,primary,0
3217,DERIVED,g=6|p=UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD|s=none|c=blood|x=male|r=0|sn=none|d=0|t=current,UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD,6,none,blood,male,none,0,False,current,niece_nephew,5th great-nephew,6-down collateral,en,English,5th great-nephew,primary,0
3218,DERIVED,g=6|p=UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD|s=none|c=blood|x=male|r=0|sn=none|d=0|t=current,UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD,6,none,blood,male,none,0,False,current,niece_nephew,5th great-nephew,6-down collateral,hi,Hindi,पर-पर-भतीजा,primary,0
3219,DERIVED,g=6|p=UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD|s=none|c=blood|x=male|r=0|sn=none|d=0|t=current,UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD,6,none,blood,male,none,0,False,current,niece_nephew,5th great-nephew,6-down collateral,ta,Tamil,பெரிய-பெரிய-மருமகன்,primary,0
3220,DERIVED,g=6|p=UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD|s=none|c=blood|x=male|r=0|sn=none|d=0|t=current,UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD,6,none,blood,male,none,0,False,current,niece_nephew,5th great-nephew,6-down collateral,te,Telugu,గొప్ప-గొప్ప-మేనల్లుడు,primary,0
3221,DERIVED,g=6|p=UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD|s=none|c=blood|x=male|r=0|sn=none|d=0|t=current,UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD,6,none,blood,male,none,0,False,current,niece_nephew,5th great-nephew,6-down collateral,bn,Bengali,পর-পর-ভাগ্নে,primary,0
3222,DERIVED,g=6|p=UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD|s=none|c=blood|x=male|r=0|sn=none|d=0|t=current,UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD,6,none,blood,male,none,0,False,current,niece_nephew,5th great-nephew,6-down collateral,mr,Marathi,पर-पर-भाचा,primary,0
3223,DERIVED,g=6|p=UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD|s=none|c=blood|x=male|r=0|sn=none|d=0|t=current,UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD,6,none,blood,male,none,0,False,current,niece_nephew,5th great-nephew,6-down collateral,ml,Malayalam,വലിയ-വലിയ-അനന്തരവൻ,primary,0
3224,DERIVED,g=6|p=UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD|s=none|c=blood|x=male|r=0|sn=none|d=0|t=current,UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD,6,none,blood,male,none,0,False,current,niece_nephew,5th great-nephew,6-down collateral,kn,Kannada,ಮಹಾ-ಮಹಾ-ಸೋದರ ಮಗ,primary,0
3225,DERIVED,g=6|p=UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD|s=none|c=blood|x=male|r=0|sn=none|d=0|t=current,UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD,6,none,blood,male,none,0,False,current,niece_nephew,5th great-nephew,6-down collateral,gu,Gujarati,પર-પર-ભત્રીજો,primary,0
3226,DERIVED,g=6|p=UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD|s=none|c=blood|x=male|r=0|sn=none|d=0|t=current,UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD,6,none,blood,male,none,0,False,current,niece_nephew,5th great-nephew,6-down collateral,pa,Punjabi,ਪੜਦਾਦਾ-ਪੜਦਾਦਾ-ਭਤੀਜਾ,primary,0
3227,DERIVED,g=6|p=UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD|s=none|c=blood|x=male|r=0|sn=none|d=0|t=current,UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD,6,none,blood,male,none,0,False,current,niece_nephew,5th great-nephew,6-down collateral,ur,Urdu,پر-پر-بھتیجا,primary,0
3228,DERIVED,g=6|p=UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD|s=none|c=blood|x=male|r=0|sn=none|d=0|t=current,UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD,6,none,blood,male,none,0,False,current,niece_nephew,5th great-nephew,6-down collateral,es,Spanish,bis-bis-sobrino,primary,0
3229,DERIVED,g=6|p=UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD|s=none|c=blood|x=male|r=0|sn=none|d=0|t=current,UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD,6,none,blood,male,none,0,False,current,niece_nephew,5th great-nephew,6-down collateral,fr,French,arrière-arrière-neveu,primary,0
3230,DERIVED,g=6|p=UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD|s=none|c=blood|x=male|r=0|sn=none|d=0|t=current,UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD,6,none,blood,male,none,0,False,current,niece_nephew,5th great-nephew,6-down collateral,de,German,Ur-Ur-Neffe,primary,0
3231,DERIVED,g=6|p=UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD|s=none|c=blood|x=male|r=0|sn=none|d=0|t=current,UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD,6,none,blood,male,none,0,False,current,niece_nephew,5th great-nephew,6-down collateral,ar,Arabic,جد-جد-ابن الأخ,primary,0
3232,DERIVED,g=6|p=UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD|s=none|c=blood|x=male|r=0|sn=none|d=0|t=current,UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD,6,none,blood,male,none,0,False,current,niece_nephew,5th great-nephew,6-down collateral,zh,Chinese,曾-曾-侄子,primary,0
3233,DERIVED,g=6|p=UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD|s=none|c=blood|x=male|r=0|sn=none|d=0|t=current,UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD,6,none,blood,male,none,0,False,current,niece_nephew,5th great-nephew,6-down collateral,ja,Japanese,曾-曾-甥,primary,0
3234,DERIVED,g=6|p=UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD|s=none|c=blood|x=male|r=0|sn=none|d=0|t=current,UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD,6,none,blood,male,none,0,False,current,niece_nephew,5th great-nephew,6-down collateral,ru,Russian,пра-пра-племянник,primary,0
3235,DERIVED,g=6|p=UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD|s=none|c=blood|x=male|r=0|sn=none|d=0|t=current,UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD,6,none,blood,male,none,0,False,current,niece_nephew,5th great-nephew,6-down collateral,pt,Portuguese,bis-bis-sobrinho,primary,0
3236,DERIVED,g=6|p=UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD|s=none|c=blood|x=male|r=0|sn=none|d=0|t=current,UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD,6,none,blood,male,none,0,False,current,niece_nephew,5th great-nephew,6-down collateral,id,Indonesian,kakek-kakek-keponakan laki-laki,primary,0
3237,DERIVED,g=6|p=UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD|s=none|c=blood|x=male|r=0|sn=none|d=0|t=current,UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD,6,none,blood,male,none,0,False,current,niece_nephew,5th great-nephew,6-down collateral,vi,Vietnamese,cụ-cụ-cháu trai,primary,0
3238,DERIVED,g=6|p=UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD|s=none|c=blood|x=male|r=0|sn=none|d=0|t=current,UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD,6,none,blood,male,none,0,False,current,niece_nephew,5th great-nephew,6-down collateral,tr,Turkish,büyük-büyük-yeğen,primary,0
3239,DERIVED,g=6|p=UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD|s=none|c=blood|x=male|r=0|sn=none|d=0|t=current,UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD,6,none,blood,male,none,0,False,current,niece_nephew,5th great-nephew,6-down collateral,ko,Korean,증-증-조카,primary,0
3240,DERIVED,g=6|p=UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD|s=none|c=blood|x=male|r=0|sn=none|d=0|t=current,UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD,6,none,blood,male,none,0,False,current,niece_nephew,5th great-nephew,6-down collateral,it,Italian,bis-bis-nipote,primary,0
3241,DERIVED,g=6|p=UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD|s=none|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD,6,none,blood,female,none,0,False,current,niece_nephew,5th great-niece,6-down collateral,en,English,5th great-niece,primary,0
3242,DERIVED,g=6|p=UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD|s=none|c=blood|x=female|r=0|sn=none|d=0|t=current,UP_PARENT_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD_DOWN_CHILD,6,none,blood,female,none,0,False,current,niece_nephew,5th great-niece,6-down collateral,hi,Hindi,पर-पर-भतीजी,primary,0
